sand,chapter_no,chapter,level,matn,sand_length,matn_length
حدثنا آدم حدثنا شعبة أخبرنا عمرو قال سمعت أبا البختري الطائي قال سألت ابن عباس رضى الله عنهما عن السلم في النخل قال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يؤكل منه وحتى يوزن فقال الرجل وأى شىء يوزن قال رجل إلى جانبه حتى يحرز وقال معاذ حدثنا شعبة عن عمرو قال أبو البختري سمعت ابن عباس رضى الله عنهما نهى النبي صلى الله عليه وسلم مثله,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,سألت ابن عباس رضى الله عنهما عن السلم في النخل قال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يؤكل منه وحتى يوزن فقال الرجل وأى شىء يوزن قال رجل إلى جانبه حتى يحرز وقال معاذ حدثنا شعبة عن عمرو قال أبو البختري سمعت ابن عباس رضى الله عنهما نهى النبي صلى الله عليه وسلم مثله,359.0,290
حدثنا أبو الوليد حدثنا شعبة عن عمرو عن أبي البختري قال سألت ابن عمر رضى الله عنهما عن السلم في النخل فقال نهي عن بيع النخل حتى يصلح وعن بيع الورق نساء بناجز وسألت ابن عباس عن السلم في النخل فقال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يؤكل منه أو يأكل منه وحتى يوزن,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,سألت ابن عمر رضى الله عنهما عن السلم في النخل فقال نهي عن بيع النخل حتى يصلح وعن بيع الورق نساء بناجز وسألت ابن عباس عن السلم في النخل فقال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يؤكل منه أو يأكل منه وحتى يوزن,289.0,230
حدثنا محمد بن بشار حدثنا غندر حدثنا شعبة عن عمرو عن أبي البختري سألت ابن عمر رضى الله عنهما عن السلم في النخل فقال نهى النبي صلى الله عليه وسلم عن بيع الثمر حتى يصلح ونهى عن الورق بالذهب نساء بناجز وسألت ابن عباس فقال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يأكل أو يؤكل وحتى يوزن قلت وما يوزن قال رجل عنده حتى يحرز,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,سألت ابن عمر رضى الله عنهما عن السلم في النخل فقال نهى النبي صلى الله عليه وسلم عن بيع الثمر حتى يصلح ونهى عن الورق بالذهب نساء بناجز وسألت ابن عباس فقال نهى النبي صلى الله عليه وسلم عن بيع النخل حتى يأكل أو يؤكل وحتى يوزن قلت وما يوزن قال رجل عنده حتى يحرز,338.0,269
حدثنا محمد حدثنا يعلى حدثنا الأعمش عن إبراهيم عن الأسود عن عائشة رضى الله عنها قالت اشترى رسول الله صلى الله عليه وسلم طعاما من يهودي بنسيئة ورهنه درعا له من حديد,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,اشترى رسول الله صلى الله عليه وسلم طعاما من يهودي بنسيئة ورهنه درعا له من حديد,171.0,82
حدثني محمد بن محبوب حدثنا عبد الواحد حدثنا الأعمش قال تذاكرنا عند إبراهيم الرهن في السلف فقال حدثني الأسود عن عائشة رضى الله عنها أن النبي صلى الله عليه وسلم اشترى من يهودي طعاما إلى أجل معلوم وارتهن منه درعا من حديد,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,سهل,تذاكرنا عند إبراهيم الرهن في السلف فقال حدثني الأسود عن عائشة رضى الله عنها أن النبي صلى الله عليه وسلم اشترى من يهودي طعاما إلى أجل معلوم وارتهن منه درعا من حديد,223.0,166
حدثنا أبو نعيم حدثنا سفيان عن ابن أبي نجيح عن عبد الله بن كثير عن أبي المنهال عن ابن عباس رضى الله عنهما قال قدم النبي صلى الله عليه وسلم المدينة وهم يسلفون في الثمار السنتين والثلاث فقال  أسلفوا في الثمار في كيل معلوم إلى أجل معلوم  وقال عبد الله بن الوليد حدثنا سفيان حدثنا ابن أبي نجيح وقال  في كيل معلوم ووزن معلوم ,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,قدم النبي صلى الله عليه وسلم المدينة وهم يسلفون في الثمار السنتين والثلاث فقال  أسلفوا في الثمار في كيل معلوم إلى أجل معلوم  وقال عبد الله بن الوليد حدثنا سفيان حدثنا ابن أبي نجيح وقال  في كيل معلوم ووزن معلوم ,346.0,232
حدثنا محمد بن مقاتل أخبرنا عبد الله أخبرنا سفيان عن سليمان الشيباني عن محمد بن أبي مجالد قال أرسلني أبو بردة وعبد الله بن شداد إلى عبد الرحمن بن أبزى وعبد الله بن أبي أوفى فسألتهما عن السلف فقالا كنا نصيب المغانم مع رسول الله صلى الله عليه وسلم فكان يأتينا أنباط من أنباط الشأم فنسلفهم في الحنطة والشعير والزبيب إلى أجل مسمى قال قلت أكان لهم زرع أو لم يكن لهم زرع قالا ما كنا نسألهم عن ذلك,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,أرسلني أبو بردة وعبد الله بن شداد إلى عبد الرحمن بن أبزى وعبد الله بن أبي أوفى فسألتهما عن السلف فقالا كنا نصيب المغانم مع رسول الله صلى الله عليه وسلم فكان يأتينا أنباط من أنباط الشأم فنسلفهم في الحنطة والشعير والزبيب إلى أجل مسمى قال قلت أكان لهم زرع أو لم يكن لهم زرع قالا ما كنا نسألهم عن ذلك,405.0,307
حدثنا موسى بن إسماعيل أخبرنا جويرية عن نافع عن عبد الله رضى الله عنه قال كانوا يتبايعون الجزور إلى حبل الحبلة فنهى النبي صلى الله عليه وسلم عنه فسره نافع أن تنتج الناقة ما في بطنها,35.0,Sales in which a Price is paid for Goods to be Delivered Later (As-Salam) - كتاب السلم,صعب,كانوا يتبايعون الجزور إلى حبل الحبلة فنهى النبي صلى الله عليه وسلم عنه فسره نافع أن تنتج الناقة ما في بطنها,190.0,114
حدثنا مسدد حدثنا عبد الواحد حدثنا معمر عن الزهري عن أبي سلمة بن عبد الرحمن عن جابر بن عبد الله رضى الله عنهما قال قضى رسول الله صلى الله عليه وسلم بالشفعة في كل ما لم يقسم فإذا وقعت الحدود وصرفت الطرق فلا شفعة,36.0,Shuf'a - كتاب الشفعة,صعب,قضى رسول الله صلى الله عليه وسلم بالشفعة في كل ما لم يقسم فإذا وقعت الحدود وصرفت الطرق فلا شفعة,218.0,99
حدثنا المكي بن إبراهيم أخبرنا ابن جريج أخبرني إبراهيم بن ميسرة عن عمرو بن الشريد قال وقفت على سعد بن أبي وقاص فجاء المسور بن مخرمة فوضع يده على إحدى منكبى إذ جاء أبو رافع مولى النبي صلى الله عليه وسلم فقال يا سعد ابتع مني بيتى في دارك فقال سعد والله ما أبتاعهما فقال المسور والله لتبتاعنهما فقال سعد والله لا أزيدك على أربعة آلاف منجمة أو مقطعة قال أبو رافع لقد أعطيت بها خمسمائة دينار ولولا أني سمعت النبي صلى الله عليه وسلم يقول  الجار أحق بسقبه  ما أعطيتكها بأربعة آلاف وأنا أعطى بها خمسمائة دينار فأعطاها إياه,36.0,Shuf'a - كتاب الشفعة,صعب,وقفت على سعد بن أبي وقاص فجاء المسور بن مخرمة فوضع يده على إحدى منكبى إذ جاء أبو رافع مولى النبي صلى الله عليه وسلم فقال يا سعد ابتع مني بيتى في دارك فقال سعد والله ما أبتاعهما فقال المسور والله لتبتاعنهما فقال سعد والله لا أزيدك على أربعة آلاف منجمة أو مقطعة قال أبو رافع لقد أعطيت بها خمسمائة دينار ولولا أني سمعت النبي صلى الله عليه وسلم يقول  الجار أحق بسقبه  ما أعطيتكها بأربعة آلاف وأنا أعطى بها خمسمائة دينار فأعطاها إياه,548.0,459
